"444","1921","444","444","4","344.20","1992-04-12 14:01:47","false"
"445","38","445","445","2","116.92","2021-01-20 22:05:14","false"
"446","1782","446","446","2","395.65","2008-06-29 05:33:16","false"
"447","1680","447","447","8","258.90","2000-11-17 15:33:30","true"
"448","1049","448","448","5","300.14","2015-11-18 06:07:45","false"
"449","1862","449","449","9","483.92","1989-02-14 12:10:24","false"
"450","53","450","450","8","351.73","2010-03-03 18:19:22","true"
"451","396","451","451","6","241.03","1988-12-17 14:25:26","false"
"452","614","452","452","2","216.78","1992-03-07 19:49:48","true"
"453","50","453","453","5","229.41","1986-01-18 19:41:17","true"
"454","1597","454","454","7","376.73","1994-08-30 20:11:18","true"
"455","1128","455","455","7","40.45","1986-05-07 19:45:00","true"
"456","720","456","456","6","171.43","2000-05-26 00:04:25","true"
"457","1795","457","457","4","333.56","1988-02-20 06:23:19","false"
"458","1683","458","458","4","436.77","1978-02-04 13:21:07","true"
"459","20","459","459","2","482.33","2011-03-11 17:17:07","true"
"460","310","460","460","9","399.46","1992-06-20 15:14:14","true"
"461","1917","461","461","6","421.22","2018-02-28 18:23:43","true"
"462","1592","462","462","5","218.84","1993-05-26 17:33:26","false"
"463","1850","463","463","1","120.26","1980-02-14 07:40:15","false"
"464","1129","464","464","2","307.63","1991-12-11 21:19:13","false"
"465","1048","465","465","1","341.92","1974-09-12 12:17:15","true"
"466","928","466","466","4","380.56","1976-03-30 16:11:05","false"
"467","1948","467","467","7","407.86","1999-05-15 11:23:43","false"
"468","468","468","468","8","84.47","2019-09-14 14:03:21","true"
"469","661","469","469","4","17.83","2010-11-11 17:05:00","true"
"470","116","470","470","7","113.90","2015-01-22 14:16:05","false"
"471","175","471","471","7","308.96","2021-08-30 03:41:44","true"
"472","1911","472","472","9","158.68","2016-04-02 15:04:45","false"
"473","949","473","473","3","374.25","2010-07-06 01:24:00","true"
"474","1226","474","474","3","86.88","1974-06-10 19:59:54","true"
"475","133","475","475","6","108.77","2011-02-03 03:21:41","false"
"476","434","476","476","7","292.21","1979-03-30 04:21:18","true"
"477","841","477","477","9","62.16","2015-01-09 22:13:55","false"
"478","1674","478","478","7","74.00","1998-01-05 01:25:32","false"
"479","1479","479","479","7","287.15","1997-12-18 01:26:45","true"
"480","50","480","480","8","391.77","1991-01-17 01:53:48","true"
"481","1464","481","481","1","91.06","2012-01-12 00:15:02","true"
"482","133","482","482","5","41.71","2015-09-04 00:18:08","true"
"483","1061","483","483","3","127.66","1982-01-28 18:49:34","false"
"484","1093","484","484","6","313.21","2002-05-22 11:15:24","false"
"485","547","485","485","1","281.60","2007-10-14 16:04:43","false"
"486","1395","486","486","5","57.77","1996-07-20 18:37:21","false"
"487","128","487","487","7","391.68","2007-06-26 08:26:59","true"
"488","739","488","488","10","159.89","2013-11-19 11:31:02","true"
"489","1417","489","489","9","442.21","2005-08-11 02:13:42","false"
"490","458","490","490","7","426.98","2014-09-20 21:18:41","false"
"491","1908","491","491","9","346.83","1973-05-04 12:55:43","true"
"492","4","492","492","6","338.18","1989-01-17 17:18:36","true"
"493","1705","493","493","9","272.75","2013-04-01 02:29:45","true"
"494","77","494","494","10","228.65","1997-10-20 04:26:49","true"
"495","522","495","495","10","294.28","1982-04-16 10:49:44","false"
"496","1008","496","496","6","21.56","1996-03-20 14:53:48","false"
"497","27","497","497","5","3.54","1987-05-21 18:28:22","true"
"498","1488","498","498","3","372.51","2001-02-22 10:30:16","false"
"499","1491","499","499","8","131.63","1977-10-06 01:28:32","true"
"500","626","500","500","2","115.54","1995-03-03 11:52:57","true"
"501","12","501","501","1","409.76","1991-10-26 02:17:44","true"
"502","294","502","502","8","436.51","1997-01-01 16:00:27","false"
"503","116","503","503","2","49.09","1989-04-20 22:57:42","true"
"504","1461","504","504","4","141.42","2022-10-22 03:09:40","false"
"505","1006","505","505","5","324.82","2015-06-16 13:04:18","true"
"506","946","506","506","6","164.19","2013-11-09 15:30:03","false"
"507","186","507","507","10","340.27","1982-06-17 11:11:45","false"
"508","633","508","508","3","258.81","1970-11-10 00:39:03","false"
"509","1742","509","509","10","253.38","1988-06-30 01:07:02","false"
"510","61","510","510","1","110.74","2013-08-30 20:04:55","false"
"511","445","511","511","7","316.43","2021-02-18 05:19:09","false"
"512","953","512","512","1","202.59","1988-12-17 05:18:16","false"
"513","881","513","513","2","14.82","1990-03-05 01:22:22","true"
"514","439","514","514","10","202.47","1988-06-06 01:27:37","true"
"515","1717","515","515","4","405.49","1991-04-30 01:43:19","false"
"516","1111","516","516","8","347.76","2000-02-09 23:24:40","true"
"517","945","517","517","3","24.08","2012-01-03 03:43:43","false"
"518","1774","518","518","8","227.62","1998-04-18 04:48:01","true"
"519","215","519","519","4","487.04","1991-07-29 06:38:21","true"
"520","1044","520","520","5","44.10","1980-07-10 18:10:52","true"
"521","1592","521","521","7","189.58","1989-07-14 17:38:31","true"
"522","902","522","522","2","220.73","1993-04-20 12:58:51","true"
"523","1490","523","523","1","24.02","2002-08-30 16:07:08","false"
"524","188","524","524","5","468.57","1988-01-10 04:55:32","true"
"525","78","525","525","3","143.10","1975-09-26 17:03:40","true"
"526","394","526","526","7","117.49","1986-08-26 22:26:53","false"
"527","306","527","527","3","336.49","2002-04-15 09:22:38","false"
"528","808","528","528","7","198.86","2007-11-29 12:15:58","true"
"529","583","529","529","3","168.80","2010-05-22 09:35:21","true"
"530","1875","530","530","8","150.54","2005-03-05 16:02:35","true"
"531","681","531","531","9","85.42","1972-06-28 17:33:10","false"
"532","97","532","532","1","463.29","1994-07-17 07:27:41","true"
"533","1032","533","533","3","65.42","2001-08-29 20:26:10","false"
"534","519","534","534","2","401.57","2009-10-03 11:50:40","false"
"535","60","535","535","1","401.36","2015-09-20 12:48:58","false"
"536","1722","536","536","1","351.60","1996-05-21 19:30:46","true"
"537","1772","537","537","7","61.85","2000-03-12 23:56:12","true"
"538","1425","538","538","9","41.17","1989-09-29 23:28:55","false"
"539","1663","539","539","6","461.75","2012-10-13 04:45:13","false"
"540","71","540","540","3","123.11","1977-03-28 22:10:32","true"
"541","779","541","541","5","289.03","1999-10-11 04:35:09","true"
"542","557","542","542","5","483.71","1986-10-04 23:02:47","true"
"543","1449","543","543","5","49.22","2000-07-13 16:40:58","false"
"544","1813","544","544","6","268.91","2018-03-09 18:32:47","false"
"545","1685","545","545","3","470.79","2022-05-15 07:47:33","false"
"546","234","546","546","1","189.53","1998-06-22 08:48:41","true"
"547","1442","547","547","8","479.04","1991-03-11 11:41:25","false"
"548","126","548","548","3","59.80","1990-11-15 10:38:31","true"
"549","1398","549","549","8","342.93","2012-12-03 18:15:46","false"
"550","474","550","550","10","467.68","1990-10-28 07:00:56","true"
"551","1374","551","551","8","39.74","1978-12-28 17:03:55","false"
"552","1217","552","552","7","180.72","1974-12-15 17:17:01","false"
"553","1409","553","553","5","143.33","1999-07-13 00:19:09","false"
"554","833","554","554","7","443.06","2007-01-02 13:44:21","true"
"555","177","555","555","9","290.50","2004-03-21 11:42:46","true"
"556","412","556","556","5","303.38","1997-10-16 02:01:21","false"
"557","1113","557","557","10","105.80","2021-09-05 16:30:45","true"
"558","1394","558","558","5","238.41","1995-01-27 10:29:58","false"
"559","74","559","559","10","12.09","1981-11-23 17:58:52","true"
"560","1034","560","560","3","258.45","2010-04-25 03:32:50","true"
"561","118","561","561","1","115.83","1978-12-01 16:08:58","false"
"562","683","562","562","2","459.06","2010-06-12 22:25:04","false"
"563","1873","563","563","5","247.54","1973-12-17 08:00:00","false"
"564","1354","564","564","10","286.11","1997-05-04 12:09:07","true"
"565","1726","565","565","3","86.54","1973-07-02 08:05:59","false"
"566","1338","566","566","8","150.20","1970-06-16 20:53:00","false"
"567","448","567","567","5","69.45","1971-05-13 15:47:11","false"
"568","1784","568","568","10","420.93","2007-11-01 21:42:12","true"
"569","662","569","569","6","197.97","2001-05-13 09:33:29","false"
"570","21","570","570","9","215.25","1999-08-12 07:47:46","true"
"571","559","571","571","7","137.52","1979-06-25 05:02:25","true"
"572","982","572","572","7","479.74","2022-08-20 15:50:45","true"
"573","1915","573","573","8","330.74","2014-04-17 04:06:34","true"
"574","745","574","574","6","332.39","1997-08-15 20:02:53","false"
"575","606","575","575","1","65.23","1995-07-13 22:12:18","false"
"576","239","576","576","1","177.81","1994-04-25 12:37:18","false"
"577","771","577","577","10","220.61","1999-05-12 20:33:14","true"
"578","1301","578","578","3","357.32","1979-04-20 01:01:36","true"
"579","1455","579","579","7","375.59","1992-10-06 19:10:19","true"
"580","95","580","580","3","252.80","2005-02-12 01:03:13","false"
"581","900","581","581","2","367.14","2022-02-13 22:57:45","true"
"582","458","582","582","4","240.44","1983-10-26 06:01:50","false"
"583","1399","583","583","1","460.00","1991-05-03 14:51:48","true"
"584","1730","584","584","8","446.81","2003-05-17 12:37:11","false"
"585","1722","585","585","6","342.75","1996-09-13 02:28:26","true"
"586","1183","586","586","4","91.24","2004-01-29 12:38:57","true"
"587","1047","587","587","5","87.97","2008-11-15 07:12:52","true"
"588","571","588","588","2","191.45","1972-08-16 11:58:51","false"
"589","1389","589","589","6","411.00","1982-03-03 11:09:13","true"
"590","776","590","590","5","347.71","1995-02-11 04:42:55","false"
"591","1356","591","591","8","203.56","2007-07-17 22:42:55","false"
"592","543","592","592","8","283.69","1977-04-11 09:51:21","true"
"593","481","593","593","1","269.13","2001-06-21 19:59:42","false"
"594","967","594","594","8","454.78","1992-08-25 05:16:27","false"
"595","938","595","595","6","99.72","2001-08-08 00:04:39","false"
"596","1803","596","596","3","437.84","2018-12-13 19:38:13","false"
"597","401","597","597","8","172.88","1985-12-30 12:00:42","false"
"598","354","598","598","8","133.72","1988-10-09 10:11:22","true"
"599","1497","599","599","6","386.21","1985-04-25 10:01:18","false"
"600","519","600","600","6","293.60","1994-05-07 07:40:53","false"
"601","289","601","601","3","211.36","1988-12-02 03:16:18","false"
"602","1483","602","602","6","136.46","2010-10-02 10:45:54","false"
"603","529","603","603","1","23.85","1995-06-15 02:14:36","false"
"604","1374","604","604","4","88.41","1994-08-20 20:59:02","true"
"605","100","605","605","10","185.23","1999-10-03 11:06:10","true"
"606","585","606","606","7","210.68","2009-04-30 21:22:06","false"
"607","1701","607","607","1","122.67","2015-12-11 13:43:03","true"
"608","956","608","608","4","301.60","2016-04-18 22:29:08","false"
"609","1680","609","609","3","191.04","1979-06-24 11:56:56","false"
"610","1747","610","610","1","157.50","2021-05-01 14:28:15","false"
"611","1584","611","611","5","193.38","2016-11-03 09:03:10","false"
"612","758","612","612","9","280.73","1971-01-16 01:22:03","true"
"613","428","613","613","10","184.55","2022-09-10 15:13:40","true"
"614","1970","614","614","3","373.79","1980-10-19 05:00:22","true"
"615","1214","615","615","10","336.26","1980-02-11 10:42:08","false"
"616","14","616","616","4","69.19","2009-08-07 19:19:17","false"
"617","1077","617","617","7","116.60","2005-07-15 08:06:55","true"
"618","610","618","618","10","308.22","1979-12-25 22:11:51","false"
"619","1010","619","619","6","484.80","1994-08-22 08:04:38","true"
"620","1552","620","620","9","97.80","1975-04-27 06:45:55","false"
"621","840","621","621","9","70.58","1990-09-01 00:52:30","false"
"622","1460","622","622","3","167.76","2018-08-23 05:37:47","false"
"623","1195","623","623","7","500.07","1995-10-09 15:29:39","false"
"624","275","624","624","10","27.43","1986-05-24 03:34:53","true"
"625","542","625","625","3","167.98","2011-02-03 12:44:13","false"
"626","1269","626","626","3","118.29","1997-04-07 18:47:01","false"
"627","240","627","627","10","213.49","2022-03-30 23:36:30","true"
"628","780","628","628","5","64.48","2020-03-25 12:38:50","false"
"629","1462","629","629","8","488.12","1982-05-08 18:36:07","true"
"630","799","630","630","7","434.23","1986-10-18 23:11:25","false"
"631","1191","631","631","7","341.57","2011-05-04 17:10:19","true"
"632","1190","632","632","8","434.15","2011-11-11 16:07:43","false"
"633","979","633","633","2","465.18","2009-05-23 04:59:20","false"
"634","1877","634","634","6","274.21","1974-12-07 03:58:37","false"
"635","602","635","635","1","254.97","1998-11-17 01:35:01","true"
"636","499","636","636","2","255.61","1971-02-05 02:51:01","true"
"637","890","637","637","1","489.84","2018-09-21 18:52:07","true"
"638","344","638","638","3","98.52","1971-05-07 14:19:22","false"
"639","472","639","639","4","441.65","1988-03-07 04:53:19","true"
"640","303","640","640","2","216.54","2020-04-10 10:23:49","false"
"641","1939","641","641","9","145.02","2013-12-15 03:39:14","false"
"642","619","642","642","10","461.15","1981-11-12 13:15:09","false"
"643","444","643","643","10","116.47","1987-08-18 06:08:44","false"
"644","415","644","644","2","382.54","1990-12-19 18:08:55","false"
"645","1142","645","645","8","496.49","1991-06-30 10:33:27","true"
"646","1873","646","646","9","35.52","1988-10-06 03:09:03","false"
"647","449","647","647","10","475.92","2010-09-13 02:35:30","true"
"648","298","648","648","4","281.44","1992-04-22 09:12:44","true"
"649","1338","649","649","2","472.23","2006-02-05 21:33:18","true"
"650","941","650","650","5","342.93","2009-06-05 18:49:13","true"
"651","967","651","651","10","24.59","1994-12-29 10:27:25","false"
"652","144","652","652","7","295.46","1983-11-26 02:41:05","false"
"653","1715","653","653","2","445.90","2016-04-29 09:22:14","true"
"654","1037","654","654","9","54.55","1979-05-06 02:11:31","false"
"655","1509","655","655","5","163.05","1986-12-11 21:21:16","false"
"656","348","656","656","8","486.76","2008-09-04 01:29:08","true"
"657","319","657","657","7","36.70","2017-06-20 17:53:36","false"
"658","1191","658","658","8","292.36","1980-01-21 00:08:00","true"
"659","1141","659","659","7","28.23","1993-03-11 22:37:09","false"
"660","1358","660","660","6","0.12","2016-09-16 12:30:58","true"
"661","839","661","661","10","414.33","2013-01-12 10:55:54","false"
"662","1487","662","662","6","194.92","1977-05-28 21:24:54","false"
"663","1556","663","663","1","27.94","1993-03-29 22:45:09","false"
"664","501","664","664","9","213.46","2008-07-11 20:09:15","false"
"665","1077","665","665","4","106.70","2005-05-12 13:23:17","false"
"666","525","666","666","10","110.14","1973-01-14 15:23:09","true"
"667","866","667","667","8","54.20","1987-05-08 06:46:54","true"
"668","1749","668","668","7","199.09","2014-04-29 17:37:52","true"
"669","398","669","669","4","444.88","2020-01-23 04:40:15","false"
"670","1871","670","670","10","286.74","1981-06-26 03:21:58","true"
"671","15","671","671","8","144.97","1978-09-08 19:27:55","true"
"672","927","672","672","6","334.69","2015-11-09 11:24:42","false"
"673","1070","673","673","1","263.64","1981-01-30 09:23:16","true"
"674","1069","674","674","8","306.54","1987-04-29 11:07:48","false"
"675","536","675","675","2","410.66","1970-10-20 03:21:08","true"
"676","1002","676","676","7","312.65","2021-08-28 17:00:08","false"
"677","1758","677","677","8","155.25","2010-09-13 00:10:17","true"
"678","48","678","678","3","16.33","1999-03-15 11:46:25","true"
"679","1816","679","679","3","208.47","2014-12-11 20:01:23","true"
"680","853","680","680","8","330.12","2017-10-03 08:25:03","false"
"681","385","681","681","6","108.27","2008-09-22 03:50:06","true"
"682","870","682","682","1","432.68","1980-08-14 14:17:44","true"
"683","1486","683","683","2","179.71","2003-10-26 01:32:57","false"
"684","1888","684","684","2","437.36","2017-02-19 16:31:31","false"
"685","992","685","685","6","180.63","2016-08-21 22:57:08","false"
"686","1995","686","686","9","50.22","1991-04-26 04:59:28","true"
"687","1510","687","687","9","464.65","2009-01-24 17:03:59","false"
"688","1818","688","688","6","305.89","1986-09-22 12:24:01","false"
"689","432","689","689","9","470.30","1980-02-09 16:45:21","true"
"690","353","690","690","10","399.53","1974-07-21 00:16:45","true"
"691","1362","691","691","8","405.65","1995-02-21 05:08:26","false"
"692","1858","692","692","4","239.67","2003-08-20 21:19:24","false"
"693","1318","693","693","9","412.14","2011-05-07 07:02:19","false"
"694","898","694","694","9","119.75","1972-05-17 21:41:19","true"
"695","767","695","695","7","286.05","2007-10-18 09:11:40","false"
"696","1918","696","696","9","211.28","2013-05-18 21:01:57","true"
"697","338","697","697","1","16.94","2015-02-19 22:02:16","true"
"698","1137","698","698","4","293.17","1985-01-14 15:44:17","false"
"699","1840","699","699","8","118.36","1989-04-02 22:19:17","true"
"700","998","700","700","6","222.49","2011-01-11 18:23:30","true"
"701","599","701","701","9","392.34","1980-08-09 05:07:58","false"
"702","1047","702","702","8","490.55","2004-08-11 22:36:49","true"
"703","909","703","703","5","496.57","1991-09-06 12:11:01","true"
"704","383","704","704","9","12.65","2000-10-14 06:52:12","false"
"705","1784","705","705","10","26.26","1984-03-27 07:38:44","true"
"706","1929","706","706","5","210.65","1971-11-03 20:53:16","true"
"707","630","707","707","3","371.65","1971-10-12 06:52:41","false"
"708","1432","708","708","1","378.61","1970-10-08 18:57:40","true"
"709","1095","709","709","9","215.63","1993-12-18 09:31:17","false"
"710","895","710","710","3","479.78","2016-09-25 10:27:57","true"
"711","430","711","711","6","497.08","2003-08-28 03:34:28","false"
"712","136","712","712","8","404.28","1970-06-13 13:49:10","false"
"713","876","713","713","7","479.53","1970-02-23 04:48:10","true"
"714","245","714","714","9","346.35","1976-03-22 21:00:02","true"
"715","682","715","715","5","77.86","1991-06-09 00:17:34","false"
"716","1954","716","716","1","490.84","1972-02-06 15:46:18","true"
"717","432","717","717","6","286.69","2021-12-26 03:10:53","false"
"718","971","718","718","4","351.90","1981-02-16 18:35:14","true"
"719","353","719","719","6","241.16","1989-11-22 21:54:15","true"
"720","1377","720","720","9","300.53","2019-04-17 06:14:15","true"
"721","652","721","721","9","496.77","1986-07-21 10:46:40","true"
"722","55","722","722","1","126.51","1994-09-01 12:12:19","true"
"723","354","723","723","9","29.05","1971-07-22 20:13:00","false"
"724","1798","724","724","9","431.73","1974-06-14 15:29:20","false"
"725","1149","725","725","3","37.71","2000-12-17 05:09:30","true"
"726","1910","726","726","7","400.10","1998-11-24 18:26:11","true"
"727","451","727","727","5","214.07","1986-10-19 23:30:49","false"
"728","958","728","728","5","214.50","2002-12-22 18:40:59","true"
"729","1864","729","729","1","208.10","2021-06-17 09:07:16","true"
"730","1334","730","730","10","151.53","2019-11-09 20:39:00","true"
"731","1191","731","731","8","171.88","2007-09-12 12:36:12","true"
"732","523","732","732","2","478.61","2003-02-28 13:25:58","false"
"733","1132","733","733","8","369.62","1990-09-02 01:23:34","false"
"734","506","734","734","3","245.66","2013-07-19 20:27:34","true"
"735","784","735","735","1","316.51","1997-11-25 22:56:04","false"
"736","611","736","736","1","247.37","2012-03-13 01:03:47","true"
"737","1044","737","737","1","52.99","1984-05-15 07:10:13","true"
"738","1144","738","738","10","123.92","2021-06-04 04:17:39","true"
"739","1667","739","739","6","68.65","1979-03-16 02:07:41","true"
"740","158","740","740","1","406.78","2012-12-06 04:00:26","false"
"741","748","741","741","3","369.77","2013-02-03 11:05:06","true"
"742","1755","742","742","3","268.55","1988-05-22 14:10:45","true"
"743","1456","743","743","10","183.97","2013-03-25 10:02:26","true"
"744","1404","744","744","2","428.93","1988-02-09 04:48:20","false"
"745","846","745","745","10","35.93","1999-12-18 11:34:31","false"
"746","139","746","746","10","181.62","2022-06-27 05:32:26","true"
"747","1923","747","747","9","8.53","1974-03-14 09:09:33","true"
"748","681","748","748","10","400.85","1975-07-15 16:31:44","false"
"749","902","749","749","6","302.57","1998-03-13 19:29:39","true"
"750","631","750","750","7","236.26","2005-12-29 10:23:15","false"
"751","848","751","751","3","388.38","1985-06-07 03:04:05","true"
"752","132","752","752","10","4.61","2007-11-30 22:37:15","false"
"753","1623","753","753","2","135.68","1986-12-07 18:20:20","true"
"754","527","754","754","5","200.42","1987-11-04 08:06:38","false"
"755","976","755","755","3","404.42","2006-11-23 01:07:46","false"
"756","353","756","756","8","89.18","1984-07-04 16:51:06","true"
"757","423","757","757","9","124.62","1977-03-13 23:30:55","false"
"758","1463","758","758","4","110.24","1982-06-08 15:30:59","false"
"759","1791","759","759","9","295.54","1998-02-16 23:52:08","true"
"760","593","760","760","6","57.49","2020-08-05 16:36:39","false"
"761","1582","761","761","3","289.67","1980-09-22 13:23:42","false"
"762","427","762","762","4","484.30","2017-02-22 19:58:03","false"
"763","1609","763","763","5","218.84","1995-06-24 09:00:16","false"
"764","233","764","764","4","14.07","2022-11-21 15:07:13","true"
"765","1181","765","765","7","309.61","2014-03-15 12:58:37","false"
"766","1049","766","766","10","114.95","2020-07-05 07:16:10","true"
"767","347","767","767","9","440.02","1974-04-12 04:18:49","true"
"768","1569","768","768","2","467.18","1973-12-06 22:40:37","true"
"769","592","769","769","5","34.36","1970-10-20 05:31:39","true"
"770","1001","770","770","4","139.32","2021-06-29 23:37:46","false"
"771","864","771","771","5","185.34","1975-11-19 02:16:12","true"
"772","441","772","772","7","54.71","2015-04-21 10:32:18","false"
"773","1938","773","773","7","26.13","1979-01-10 16:24:11","false"
"774","346","774","774","5","229.39","1984-03-24 19:13:25","true"
"775","1989","775","775","3","60.61","1997-06-18 22:01:49","true"
"776","1767","776","776","10","268.87","2001-11-20 14:02:53","true"
"777","1864","777","777","10","422.70","2000-12-21 07:46:53","false"
"778","1684","778","778","9","304.74","1979-03-04 12:15:00","false"
"779","1969","779","779","7","112.09","1999-04-06 04:20:36","false"
"780","1491","780","780","8","496.68","1976-06-20 00:07:24","true"
"781","209","781","781","6","335.94","2001-05-10 09:23:52","false"
"782","337","782","782","6","465.97","1974-02-14 18:06:19","false"
"783","617","783","783","9","245.82","2001-01-06 01:40:40","true"
"784","937","784","784","9","337.33","1988-09-09 20:51:56","false"
"785","745","785","785","5","113.39","1989-06-06 08:08:08","false"
"786","1524","786","786","1","413.59","1982-06-15 09:25:00","true"
"787","69","787","787","5","83.56","1972-07-24 14:46:38","true"
"788","868","788","788","2","87.46","2020-06-10 18:59:51","true"
"789","1211","789","789","8","165.21","1980-11-27 13:14:05","true"
"790","1230","790","790","9","474.73","2007-05-03 21:09:08","true"
"791","1174","791","791","9","351.98","2014-06-01 09:53:45","true"
"792","1846","792","792","2","490.14","1971-12-05 17:06:43","true"
"793","1548","793","793","5","237.16","1977-07-15 09:00:42","false"
"794","1629","794","794","2","52.35","1982-07-07 09:57:01","true"
"795","706","795","795","2","237.21","1980-06-21 08:33:07","true"
"796","1847","796","796","9","376.06","1999-02-17 06:10:24","false"
"797","617","797","797","9","358.33","1982-01-25 18:34:21","false"
"798","979","798","798","1","338.24","1977-12-02 17:35:01","true"
"799","1532","799","799","3","387.63","1991-09-17 18:52:34","false"
"800","1676","800","800","8","400.88","2008-08-12 02:45:02","true"
"801","1743","801","801","6","185.23","1973-04-15 05:06:14","true"
"802","1850","802","802","3","206.57","2015-07-24 20:03:42","true"
"803","1610","803","803","4","397.45","2007-05-10 02:00:09","true"
"804","216","804","804","8","415.21","1983-12-16 00:59:02","true"
"805","1023","805","805","7","68.87","2008-03-25 22:46:02","true"
"806","1190","806","806","7","390.78","2019-06-06 20:12:40","false"
"807","1051","807","807","9","62.53","2018-02-17 03:50:25","false"
"808","11","808","808","1","60.17","1993-07-19 02:13:50","false"
"809","1944","809","809","3","361.68","1977-10-27 21:59:46","true"
"810","1021","810","810","2","344.65","2005-06-15 09:49:03","true"
"811","349","811","811","5","435.11","2002-07-03 04:45:39","false"
"812","1864","812","812","2","126.06","2012-12-06 22:37:01","false"
"813","887","813","813","10","170.60","1987-10-22 06:32:01","true"
"814","45","814","814","6","46.08","1995-07-21 01:54:39","false"
"815","831","815","815","3","201.57","1977-09-25 04:53:06","true"
"816","63","816","816","7","334.65","2002-08-07 12:12:14","true"
"817","757","817","817","5","364.93","1987-10-16 02:05:46","false"
"818","1407","818","818","1","306.99","1988-09-01 13:54:45","false"
"819","510","819","819","10","83.00","2019-08-08 15:34:44","true"
"820","1437","820","820","9","260.44","2018-12-19 10:13:08","false"
"821","147","821","821","3","362.52","1986-01-30 10:41:18","false"
"822","514","822","822","9","65.50","1995-04-19 17:26:44","true"
"823","1184","823","823","9","261.04","1987-01-14 10:27:57","false"
"824","202","824","824","1","412.44","1997-03-16 16:50:10","false"
"825","360","825","825","6","478.25","1991-06-12 01:18:19","true"
"826","1765","826","826","1","55.58","2014-09-08 08:37:30","false"
"827","1360","827","827","4","57.56","2015-08-31 15:50:29","true"
"828","1401","828","828","10","442.29","2007-03-27 22:16:49","true"
"829","1075","829","829","4","378.65","2014-06-16 13:32:38","false"
"830","379","830","830","6","334.00","1986-07-04 01:25:54","false"
"831","181","831","831","1","103.37","2014-08-27 13:44:58","true"
"832","1073","832","832","10","275.60","1995-10-26 10:06:03","true"
"833","1947","833","833","8","349.45","1980-01-22 09:15:27","true"
"834","1938","834","834","9","417.54","2002-03-22 06:47:49","false"
"835","927","835","835","3","121.21","2012-05-28 04:57:34","false"
"836","1371","836","836","6","256.05","1996-02-22 16:20:58","false"
"837","1437","837","837","4","75.94","2019-05-21 20:29:52","false"
"838","1770","838","838","1","436.09","1995-10-23 23:02:40","false"
"839","975","839","839","9","79.56","2011-05-06 02:46:26","false"
"840","13","840","840","4","476.54","2009-07-03 23:00:51","false"
"841","55","841","841","10","69.73","2006-10-14 02:14:03","false"
"842","463","842","842","6","44.72","2018-09-16 16:56:01","false"
"843","905","843","843","10","163.31","1980-09-15 22:58:33","false"
"844","1631","844","844","8","491.37","1989-06-20 03:18:31","false"
"845","1920","845","845","4","27.04","1988-11-23 09:30:35","true"
"846","472","846","846","6","268.31","2018-01-04 17:02:46","true"
"847","1803","847","847","5","141.92","2021-08-08 20:04:47","false"
"848","1605","848","848","7","295.53","2010-07-18 13:16:55","false"
"849","1657","849","849","3","475.07","1996-01-26 12:38:14","true"
"850","1224","850","850","9","467.22","1992-07-23 02:07:03","true"
"851","1538","851","851","5","30.28","1983-02-10 21:24:12","false"
"852","150","852","852","8","49.92","2002-10-12 04:01:46","false"
"853","480","853","853","7","346.95","1996-08-18 20:16:09","false"
"854","1904","854","854","1","243.03","2007-01-03 08:01:23","false"
"855","807","855","855","4","64.75","1981-05-08 07:37:57","false"
"856","1973","856","856","8","420.92","1991-02-21 14:01:56","false"
"857","1802","857","857","8","162.54","1976-03-09 08:50:51","false"
"858","24","858","858","9","1.67","2007-04-20 15:08:18","true"
"859","1057","859","859","9","162.34","1976-12-24 05:18:14","true"
"860","841","860","860","6","76.83","1974-03-02 07:23:04","true"
"861","102","861","861","5","467.16","2005-07-10 14:49:46","true"
"862","975","862","862","9","352.04","2016-02-17 23:35:38","false"
"863","416","863","863","7","23.84","1984-02-08 09:45:44","true"
"864","1756","864","864","5","62.53","2008-07-14 01:31:05","true"
"865","1843","865","865","5","9.04","2017-10-15 18:41:51","true"
"866","1358","866","866","6","145.58","1975-07-12 16:17:35","false"
"867","1941","867","867","7","291.04","1991-01-11 06:16:07","true"
"868","1545","868","868","7","222.22","1981-11-05 11:04:13","false"
"869","466","869","869","8","264.78","1982-09-24 13:35:07","false"
"870","20","870","870","7","383.90","1982-06-07 19:19:55","false"
"871","1712","871","871","5","22.22","2010-09-11 03:43:37","false"
"872","1138","872","872","2","324.38","1989-09-25 00:02:59","true"
"873","1835","873","873","6","410.63","1996-02-22 21:45:44","true"
"874","1223","874","874","9","450.23","1980-03-02 01:13:27","true"
"875","46","875","875","2","254.85","1990-05-28 12:38:32","true"
"876","363","876","876","9","137.06","1974-06-01 12:46:00","false"
"877","365","877","877","2","193.68","2012-07-08 08:48:13","true"
"878","496","878","878","9","473.37","1985-08-02 18:10:17","true"
"879","219","879","879","8","459.91","2005-11-03 00:05:57","true"
"880","1939","880","880","3","493.56","1984-02-28 22:31:12","false"
"881","811","881","881","1","351.19","2012-10-01 15:55:58","false"
"882","757","882","882","10","291.31","2011-10-16 02:03:04","false"
"883","531","883","883","6","455.06","2015-12-29 17:50:30","false"
"884","735","884","884","9","467.02","2012-05-28 08:01:57","false"
"885","1342","885","885","2","380.09","2020-05-27 09:45:52","false"
"886","42","886","886","5","3.82","1989-04-30 23:24:55","false"
"887","1819","887","887","6","393.31","1998-11-12 04:25:03","false"
